Year,RegionCode,PersonsEngaged,AvgHoursWorked
1999,ROU,11.0220003128052,1850.04467781309
2000,ROU,10.8976001739502,1852.99899736344
2001,ROU,10.8074998855591,1852.48045940341
2002,ROU,9.76760005950928,1867.17617689761
2003,ROU,9.36789989471436,1837.05989926223
2004,ROU,9.28289985656738,1886.58057142857
2005,ROU,9.11460018157959,1876.99610223712
2006,ROU,9.29119968414307,1836.0745405365
2007,ROU,9.35330009460449,1839.94076978205
2008,ROU,9.369099617004391,1835.25210757445
2009,ROU,9.243499755859379,1815.49711104457
2010,ROU,8.71280002593994,1840.66898946717
2011,ROU,8.52820014953613,1849.26924566159
2012,ROU,8.60509967803955,1811.54280360427
2013,ROU,8.54909992218018,1806.45692813966
2014,ROU,8.613699913024899,1792.53352789938
2015,ROU,8.535400390625,1785.67108859097
2016,ROU,8.448800086975101,1809.02842365
2017,ROU,8.67059993743896,1785.79676058949
2018,ROU,8.68850040435791,1787.76637307257
2019,ROU,8.68029975891113,1791.73542917288
1990,COL,10.5054531097412,1969.0
1991,COL,11.1938276290894,1958.97447660759
1992,COL,11.3390913009644,1949.0
1993,COL,12.0534296035767,1961.95693122963
1994,COL,12.5207490921021,1975.0
1995,COL,13.0954647064209,1970.23276711893
1996,COL,13.300181388855,1965.47704133119
1997,COL,13.5767021179199,1960.7327948611
1998,COL,13.5996885299683,1956.0
1999,COL,13.3980207443237,1956.0
2000,COL,14.2371225357056,1956.0
2001,COL,14.3336696624756,1956.0
2002,COL,14.6815271377563,2032.28862374238
2003,COL,15.2463006973267,2016.2487367447
2004,COL,15.8290672302246,2004.25636075234
2005,COL,16.4764575958252,2013.92866096358
2006,COL,17.0571823120117,2037.66028152482
2007,COL,17.972843170166,2061.67154943672
2008,COL,18.2545547485352,2085.96575999218
2009,COL,18.4297657012939,2051.21917623002
2010,COL,18.8913440704346,2045.43461211512
2011,COL,19.4976940155029,2029.69562262862
2012,COL,19.9761848449707,2016.91606511415
2013,COL,20.3189544677734,2011.75485565498
2014,COL,20.3993816375732,2004.79305981985
2015,COL,21.1043548583984,1997.03251098236
2016,COL,21.1867847442627,1989.17896966082
2017,COL,21.2779293060303,1974.23145603545
2018,COL,21.3982315063477,1968.3672617957
2019,COL,21.1996078491211,1968.3672617957
1990,JAM,0.896300077438354,1938.222785563
1991,JAM,0.902899980545044,1947.97491548733
1992,JAM,0.905700027942657,1963.45250413162
1993,JAM,0.906300008296967,1951.13264844943
1994,JAM,0.923099994659424,1958.878216656
1995,JAM,0.963299989700317,1948.52499095232
1996,JAM,0.959800004959106,1969.2647120222
1997,JAM,0.956300020217896,1963.94735253154
1998,JAM,0.954299986362457,1999.21074578903
1999,JAM,0.936800003051758,1983.45027484391
2000,JAM,0.933499991893768,1963.44926830631
2001,JAM,0.942300081253052,1970.63687961104
2002,JAM,1.03680002689362,1965.56637367778
1990,ARG,11.8114786148071,1850.0
1991,ARG,12.1906824111938,1837.9608265684
1992,ARG,12.3859348297119,1826.0
1993,ARG,12.3450126647949,1850.33780699633
1994,ARG,12.4161815643311,1875.0
1995,ARG,11.8353137969971,1881.96113800855
1996,ARG,12.1372146606445,1888.94811998636
1997,ARG,12.7625112533569,1895.96104188194
1998,ARG,13.3511428833008,1903.0
1999,ARG,13.4612741470337,1887.28500620691
2000,ARG,13.5983591079712,1862.13626747802
2001,ARG,13.5054817199707,1811.15256973465
2002,ARG,13.4126644134521,1710.03655967315
2003,ARG,14.0691032409668,1713.57461407056
2004,ARG,14.9968566894531,1743.39987555159
2005,ARG,15.7495889663696,1771.67852511621
2006,ARG,16.2981224060059,1775.92032568302
2007,ARG,16.9614124298096,1787.54472393139
2008,ARG,17.3702507019043,1789.76497262401
2009,ARG,17.5620555877686,1751.62284425664
2010,ARG,18.0767459869385,1760.22478243752
2011,ARG,18.4880294799805,1760.23036886917
2012,ARG,18.7912921905518,1736.1033601168
2013,ARG,19.124418258667,1725.87355290948
2014,ARG,19.3830509185791,1705.42836841011
2015,ARG,19.8544502258301,1703.46853920997
2016,ARG,19.7231750488281,1646.51253231742
2017,ARG,20.0336608886719,1648.81283190555
2018,ARG,20.1350708007813,1638.44003915643
2019,ARG,20.6432151794434,1609.06899778265
1990,CHE,3.8327240943908705,1716.22087515004
1991,CHE,3.8924632072448704,1713.775238508
1992,CHE,3.85603785514832,1723.19016208362
1993,CHE,3.83520603179932,1719.49033087277
1994,CHE,3.82198905944824,1741.31133912113
1995,CHE,3.8215446472168,1720.26621854234
1996,CHE,3.81715035438538,1696.87194275558
1997,CHE,3.81888198852539,1687.45360954303
1998,CHE,3.87078475952148,1695.53448485339
1999,CHE,3.89646363258362,1717.40097617804
2000,CHE,3.92828226089478,1712.74308206048
2001,CHE,3.98810529708862,1672.85071746696
2002,CHE,4.00921821594238,1651.2582839353
2003,CHE,3.9917378425598096,1664.54053158251
2004,CHE,4.00563621520996,1694.95328783637
2005,CHE,4.04370498657227,1689.9702267496
2006,CHE,4.145472526550289,1679.23838174421
2007,CHE,4.25932598114014,1668.87002879655
2008,CHE,4.35526132583618,1659.45897946613
2011,HUN,3.92438197135925,1753.67064949273
2012,HUN,3.96321988105774,1738.25180493411
2013,HUN,4.011578083038329,1733.62520415674
2014,HUN,4.193594455718991,1748.55144428933
2015,HUN,4.28513526916504,1745.94798262841
2016,HUN,4.44602060317993,1760.15506579565
2017,HUN,4.53287029266357,1747.35415208937
2018,HUN,4.63505029678345,1728.87776968242
2019,HUN,4.71157693862915,1725.22796480691
1993,KHM,4.0185980796814,2190.64366581878
1994,KHM,4.18060970306396,2160.65794361947
1995,KHM,4.31443643569946,2187.28132146892
1996,KHM,4.448452949523929,2191.9963317307
1997,KHM,4.63354110717773,2202.3345723693
1998,KHM,4.84624576568604,2239.29135485226
1999,KHM,5.07155132293701,2265.42680712382
2000,KHM,5.22639036178589,2296.89080399973
2001,KHM,5.76857852935791,2321.0561910821
2002,KHM,5.917564868927,2367.16666726562
2003,KHM,6.02243614196777,2366.47583954266
2004,KHM,6.08485651016235,2374.30391720945
2005,KHM,6.283948421478271,2373.75801940349
2006,KHM,6.498388290405271,2374.1351701253
2007,KHM,6.70887422561646,2380.8865699979
2008,KHM,6.95377016067505,2382.56514615016
2009,KHM,7.1875958442688,2389.08469694851
2010,KHM,7.58764886856079,2390.16200061907
2011,KHM,7.829373359680179,2408.06212706842
2012,KHM,7.78894472122192,2414.25222223108
2013,KHM,7.7119426727294895,2423.97082125213
2014,KHM,7.84357023239136,2442.80533747454
2015,KHM,7.986384868621831,2458.30913226675
2016,KHM,8.31620502471924,2467.99005201637
2017,KHM,8.45526027679443,2474.91189335301
2018,KHM,8.58510112762451,2474.91189335301
2019,KHM,8.73146343231201,2474.91189335301
1990,URY,1.2636855840683,1788.0
1991,URY,1.27809870243073,1781.50098863086
1992,URY,1.31025087833405,1775.02559982815
1993,URY,1.30590164661407,1768.5737477287
1994,URY,1.34459829330444,1762.14534678147
1995,URY,1.37779176235199,1755.74031174634
1996,URY,1.39422333240509,1749.35855769304
1997,URY,1.41124355792999,1743.0
1998,URY,1.42856979370117,1736.66455435324
1999,URY,1.4121915102005,1722.0
2000,URY,1.39331030845642,1704.07686449945
2001,URY,1.3897932767868,1672.77210236682
2002,URY,1.3381255865097,1635.87876093913
2003,URY,1.32738149166107,1612.8037726192
2004,URY,1.38263058662415,1638.44816641275
2005,URY,1.40613079071045,1628.00119600417
2006,URY,1.4571418762207,1622.79580492882
2007,URY,1.51850974559784,1608.59766364762
2008,URY,1.56592547893524,1623.33369768657
2009,URY,1.58935761451721,1603.92233955237
2010,URY,1.603875041008,1597.60669198219
2011,URY,1.63967478275299,1592.42027501999
2012,URY,1.63609719276428,1578.63530839001
2013,URY,1.6339271068573,1571.79928660542
2014,URY,1.65532410144806,1567.33735615724
2015,URY,1.63898611068726,1556.42833105545
2016,URY,1.63562393188477,1532.51374047687
2017,URY,1.63381230831146,1532.51374047687
2018,URY,1.62894630432129,1532.51374047687
2019,URY,1.63537883758545,1532.51374047687
1990,AUS,7.84548377990723,1863.95976066404
1991,AUS,7.67402029037476,1850.48498518718
1992,AUS,7.63543462753296,1846.54406020209
1993,AUS,7.667202949523929,1863.78451113998
1994,AUS,7.922579765319821,1869.94875172172
1995,AUS,8.21547794342041,1870.32957779945
1996,AUS,8.32112693786621,1863.8229920763
1997,AUS,8.38268947601318,1861.09850842763
1998,AUS,8.528651237487791,1846.62955884966
1999,AUS,8.68107891082764,1848.47500286322
2000,AUS,8.90264701843262,1847.48006809129
2001,AUS,9.011887550354,1814.12893219708
2002,AUS,9.18527889251709,1808.1211102858
2003,AUS,9.39804840087891,1801.57433587603
2004,AUS,9.56089019775391,1799.36418700095
2005,AUS,9.91147232055664,1797.07360190023
2006,AUS,10.164608001709,1786.90629291713
2007,AUS,10.4890012741089,1786.25199533353
2008,AUS,10.7577571868896,1786.47657950049
2009,AUS,10.8535356521606,1757.96039511667
2010,AUS,11.1212606430054,1763.32278712918
2011,AUS,11.3263559341431,1765.28954694429
2012,AUS,11.4491596221924,1757.21845032634
2013,AUS,11.5539350509644,1756.28963042236
2014,AUS,11.6672391891479,1746.49623902512
2015,AUS,11.9084930419922,1746.48347245406
2016,AUS,12.07155418396,1736.08106430342
1993,MYS,7.51114559173584,2249.39021902105
1994,MYS,7.62897109985352,2249.01594716027
1995,MYS,7.7601003646850595,2248.90423409625
1996,MYS,8.50790214538574,2250.03613453661
1997,MYS,8.69448375701904,2250.7687026052
1998,MYS,8.70956516265869,2249.46491118404
1999,MYS,8.94414710998535,2248.56453399783
2000,MYS,9.37503147125244,2247.29151897399
2001,MYS,9.46022319793701,2247.74777105373
2002,MYS,9.64838600158691,2274.43135438645
2003,MYS,9.99032402038574,2265.10012158054
2004,MYS,10.0960578918457,2261.07738332937
2005,MYS,10.1383380889893,2308.51209221607
2006,MYS,10.4064302444458,2289.9543347059
2007,MYS,10.6824569702148,2266.09029132498
2008,MYS,10.8135433197021,2239.41783208168
2009,MYS,11.045295715332,2244.53017129966
2010,MYS,12.0396518707275,2227.76219683704
2011,MYS,12.4898452758789,2225.79980431352
2012,MYS,12.9839496612549,2204.2870108947
2013,MYS,13.6206769943237,2170.11938736516
2014,MYS,13.8723192214966,2180.26583140391
2015,MYS,14.0606241226196,2169.28759054712
2016,MYS,14.1293754577637,2190.46806561808
2017,MYS,14.4597148895264,2197.058086374
2018,MYS,14.8138608932495,2197.058086374
2019,MYS,15.1183233261108,2197.058086374
1990,TUR,17.7391681671143,1866.0
1991,TUR,18.4591064453125,1870.0
1992,TUR,18.5249271392822,1897.0
1993,TUR,17.5710639953613,1917.0
1994,TUR,18.9499855041504,1886.0
1995,TUR,19.4096603393555,1876.0
1996,TUR,19.911075592041,1892.0
1997,TUR,19.832405090332,1878.0
1998,TUR,20.3353271484375,1884.0
1999,TUR,20.5667190551758,1925.0
2013,JPN,66.2676544189453,1766.5
2014,JPN,66.6928253173828,1762.1
2015,JPN,66.9830322265625,1756.9
2016,JPN,67.62099456787111,1747.1
2017,JPN,68.2532653808594,1743.7
2018,JPN,69.3646087646484,1729.0
2019,JPN,69.976692199707,1691.08525950385
1995,LTU,1.48336672782898,1729.3558435254
1996,LTU,1.49913799762726,1727.04020627509
1997,LTU,1.50938618183136,1732.69395478538
1998,LTU,1.49806237220764,1779.59381691649
1999,LTU,1.46472907066345,1726.01386256492
2000,LTU,1.40124833583832,1846.22746017339
2001,LTU,1.34817326068878,1831.21939984695
2002,LTU,1.39650058746338,1802.17110735079
2003,LTU,1.42651414871216,1785.88633031963
2004,LTU,1.41294085979462,1878.55613077087
2005,LTU,1.43117809295654,1878.97192972577
2006,LTU,1.43189990520477,1874.21024388177
2007,LTU,1.45870625972748,1903.75672945182
2008,LTU,1.43377947807312,1933.57151371933
2009,LTU,1.31939125061035,1862.94369203424
2010,LTU,1.25991594791412,1921.48934465631
2011,LTU,1.27904438972473,1896.04649865747
2012,LTU,1.30459296703339,1893.82076947138
2013,LTU,1.31980085372925,1877.09273530977
2014,LTU,1.34153068065643,1868.48781741622
2015,LTU,1.35488307476044,1894.89536504812
2016,LTU,1.38309228420258,1918.81802342958
2017,LTU,1.37119424343109,1876.43054872273
2018,LTU,1.38158440589905,1884.49949297407
2019,LTU,1.37952864170074,1886.08447373354
2003,PRT,5.11697101593018,1889.95547224711
2004,PRT,5.088782787323,1896.08761931843
2005,PRT,5.0742039680481,1898.14400431664
2006,PRT,5.10167217254639,1886.33868551985
2007,PRT,5.10703372955322,1903.48428751497
2008,PRT,5.12909698486328,1890.36186081852
2009,PRT,4.98868083953857,1890.79404009559
2010,PRT,4.91168737411499,1893.63561901986
2011,PRT,4.81124877929688,1870.60332068172
2012,PRT,4.61442279815674,1853.0901788735
2013,PRT,4.484049320220951,1863.21646139361
2014,PRT,4.54800891876221,1870.83419196586
2015,PRT,4.608299732208249,1878.60164954041
2016,PRT,4.67826366424561,1884.82965078519
2017,PRT,4.82637357711792,1873.61908133095
2018,PRT,4.93115472793579,1867.85201222515
2019,PRT,4.96158933639526,1864.58836048923
1990,USA,123.046020507813,1795.56790977175
1991,USA,121.56706237793,1787.33781653738
1992,USA,121.797004699707,1774.88285231525
1993,USA,123.120697021484,1789.95471670626
1994,USA,125.689979553223,1807.82733930604
1995,USA,127.462738037109,1817.47432777928
1996,USA,129.357666015625,1823.5205219269
1997,USA,132.362579345703,1828.48827562197
1998,USA,134.500900268555,1839.1961472702
1999,USA,136.756469726563,1841.33345555138
2000,USA,138.636108398438,1844.85397958194
2001,USA,138.64680480957,1823.65933830916
2002,USA,138.152084350586,1806.69081280371
2003,USA,138.690856933594,1790.8416783128
2004,USA,140.27018737793,1789.52746000503
2005,USA,142.493301391602,1787.01385712912
2006,USA,145.094146728516,1787.35116417542
2007,USA,146.395782470703,1785.88350541588
2008,USA,146.228500366211,1765.76630267283
2009,USA,141.220809936523,1728.60764941982
2010,USA,140.713806152344,1735.01120602315
2011,USA,142.147354125977,1744.90836490222
2012,USA,144.588485717773,1746.85856447259
2013,USA,145.978454589844,1752.53277609598
2014,USA,148.220642089844,1758.26851690656
2015,USA,150.248474121094,1770.02317410481
2016,USA,152.396957397461,1766.74412526796
2017,USA,154.672317504883,1763.72667602045
2018,USA,156.675903320313,1774.70381111839
2019,USA,158.299591064453,1765.34639005922
2005,ITA,24.6323356628418,1811.10171842616
2006,ITA,25.1552753448486,1811.85161476171
2007,ITA,25.4270343780518,1817.70744083846
2008,ITA,25.390230178833,1806.53939123886
2009,ITA,24.9357357025146,1775.16963491007
2010,ITA,24.7924537658691,1776.77324596091
2011,ITA,24.9270343780518,1772.55737493813
2012,ITA,24.913631439209,1733.64227320782
2013,ITA,24.3015480041504,1719.09030026131
2014,ITA,24.1951465606689,1716.34117903052
2015,ITA,24.4446144104004,1717.46897969506
2016,ITA,24.8529148101807,1721.6975133508
2017,ITA,25.1846885681152,1719.15929080328
2018,ITA,25.4179077148438,1722.31845570449
2019,ITA,25.5963287353516,1717.83381765276
1995,LVA,0.938803195953369,1975.90814779776
1996,LVA,0.943430483341217,1975.89591173452
1997,LVA,0.985042452812195,1975.91684664121
1998,LVA,0.981510043144226,1975.9045799174
1999,LVA,0.962803244590759,1975.9007029877
2000,LVA,0.930018603801727,1975.79490954758
2001,LVA,0.947188198566437,1987.14392244594
2002,LVA,0.961377561092377,1937.87382392473
2003,LVA,0.965614914894104,1927.73406520015
2004,LVA,0.967166543006897,1878.39416210364
2005,LVA,0.974700689315796,1905.51204663881
2006,LVA,1.02788007259369,1906.82862578662
2007,LVA,1.06281340122223,1878.2091403761
2008,LVA,1.05195844173431,2002.2491398675
2009,LVA,0.904885470867157,1952.22414022042
2010,LVA,0.851937651634216,1935.13532738201
2011,LVA,0.87016898393631,1951.89787671393
2012,LVA,0.88329941034317,1934.28387230466
2013,LVA,0.902746856212616,1927.7460810461
2014,LVA,0.888546884059906,1938.47575373875
2015,LVA,0.897909104824066,1901.74128233971
2016,LVA,0.892814815044403,1902.4856143518
2017,LVA,0.889880001544952,1886.51000575627
2018,LVA,0.900681853294373,1899.59454805994
2019,LVA,0.896588742733002,1864.97582124396
1990,BGD,32.1478157043457,2413.83360941046
1991,BGD,32.1255836486816,2507.76318085963
1992,BGD,33.067626953125,2512.30627280939
1993,BGD,34.0443229675293,2517.23789879648
1994,BGD,35.0826606750488,2522.57810325469
1995,BGD,36.174591064453104,2528.3392394907
1996,BGD,37.2244834899902,2535.10765686308
1997,BGD,38.277328491210895,2541.36786848475
1998,BGD,39.359836578369105,2547.80003527967
1999,BGD,40.4416999816895,2554.35816406041
2000,BGD,41.539543151855504,2560.82716280636
2001,BGD,42.4797401428223,2561.92864729003
2002,BGD,43.4030265808105,2563.54970020587
2003,BGD,44.3240013122559,2565.57769962881
2004,BGD,45.3175926208496,2576.81655309013
2005,BGD,46.2796440124512,2587.27266987362
2006,BGD,47.35792922973631,2597.65124148528
2007,BGD,48.9532127380371,2591.94284773303
2008,BGD,50.475635528564496,2586.72056431248
2009,BGD,51.7945861816406,2581.94878858753
2010,BGD,54.435997009277294,2577.61601989015
2011,BGD,56.097381591796896,2491.94991179286
2012,BGD,57.7512474060059,2405.78339437532
2013,BGD,59.399421691894496,2319.56666737776
1995,BGR,3.19772529602051,1710.67393856027
1996,BGR,3.1763072013855,1708.20253500711
1997,BGR,3.15739989280701,1706.86747091107
1998,BGR,3.15249991416931,1649.98096841911
1999,BGR,3.08780002593994,1669.49987191658
2000,BGR,3.03881978988647,1640.25376636206
2001,BGR,2.91546440124512,1651.8589372702
2002,BGR,2.96275424957275,1651.25941926434
2003,BGR,3.0426287651062,1640.51106442113
2004,BGR,3.1419689655304,1663.6886642769
1990,DEU,39.54772949218751,1583.15823711075
1991,DEU,38.6425018310547,1554.06344061125
1992,DEU,38.0705223083496,1565.09384775808
1993,DEU,37.5483283996582,1540.1843488366
1994,DEU,37.6223411560059,1536.57699516883
1995,DEU,37.8158302307129,1530.5714736344
1996,DEU,37.8073997497559,1516.75118900596
1997,DEU,37.7703323364258,1507.67613038906
1998,DEU,38.217929840087905,1504.55903364073
1999,DEU,38.8072547912598,1491.51329243354
2000,DEU,39.6031150817871,1465.93780490856
2001,DEU,39.4514389038086,1458.16503173687
2002,DEU,39.2335510253906,1448.92351131952
2003,DEU,38.8254508972168,1443.40800774779
2004,DEU,38.9729156494141,1442.58421828159
2005,DEU,38.9236679077148,1432.42349469614
2006,DEU,39.186344146728494,1453.1885339058
2007,DEU,39.814460754394496,1454.08720699245
2008,DEU,40.3453254699707,1447.32846858318
2009,DEU,40.429206848144496,1405.05586387307
2010,DEU,40.6318817138672,1425.74546871955
2011,DEU,41.2245788574219,1426.89678413249
2012,DEU,41.677947998046896,1407.98210333421
2013,DEU,41.996150970459,1396.45808736718
2014,DEU,42.3312606811523,1400.41197537511
2015,DEU,42.5355796813965,1400.79309865034
2016,DEU,42.927360534668,1394.75432367426
2017,DEU,43.5932197570801,1391.33972156934
2018,DEU,44.30603027343751,1389.93177865965
2019,DEU,44.795196533203104,1386.1968343797
1990,FRA,23.6595039367676,1644.85066858497
1991,FRA,23.6853408813477,1637.7817276028
1992,FRA,23.5261344909668,1635.15248332413
1993,FRA,23.2829685211182,1626.6858847772
1994,FRA,23.4111442565918,1623.23356541797
1995,FRA,23.6585216522217,1601.21158807359
1996,FRA,23.8062839508057,1597.2815088944
1997,FRA,24.0038528442383,1595.64532821433
1998,FRA,24.4393138885498,1585.28968091215
1999,FRA,25.0203952789307,1578.30450977251
2000,FRA,25.6252250671387,1558.33880165612
2001,FRA,25.9742908477783,1537.95660377358
2002,FRA,26.1023044586182,1503.88673461568
2003,FRA,26.1241989135742,1507.25677073358
2004,FRA,26.1654033660889,1530.85601162924
2005,FRA,26.3345718383789,1532.07590897002
2006,FRA,26.6095867156982,1515.01120006013
2007,FRA,26.99143409729,1536.81550088915
2008,FRA,27.131742477417,1542.7960853699
2009,FRA,26.8328762054443,1531.45117267609
2010,FRA,26.8761615753174,1539.80306190866
2011,FRA,27.0983829498291,1546.33118899734
2012,FRA,27.2086753845215,1540.88061901253
2013,FRA,27.2159309387207,1526.24200073556
2014,FRA,27.3122158050537,1518.11103387722
2015,FRA,27.3850765228271,1519.48435617539
2016,FRA,27.5841102600098,1522.06935829071
2017,FRA,27.8816413879395,1505.3678615042
2018,FRA,28.1820640563965,1495.45792132034
2019,FRA,28.532564163208,1504.91235283781
1991,TTO,0.400999993085861,1585.06005330713
1992,TTO,0.40599998831749,1564.75064917493
1993,TTO,0.404599994421005,1580.24238294832
1994,TTO,0.415600001811981,1591.53762578346
1995,TTO,0.431600004434586,1602.29161906939
1996,TTO,0.44420000910759,1618.53929045032
1997,TTO,0.459800004959106,1627.13656710518
1998,TTO,0.479299992322922,1630.51523865707
1999,TTO,0.489399999380112,1636.52506067529
2000,TTO,0.503100037574768,1663.8953375785
2001,TTO,0.514100015163422,1668.04469528462
2002,TTO,0.524999976158142,1634.80045979347
2009,CHE,4.37297344207764,1650.77879040793
2010,CHE,4.38947868347168,1624.34638188442
2011,CHE,4.50938940048218,1619.31691282911
2012,CHE,4.597781658172609,1603.2313689246
2013,CHE,4.66059017181396,1582.89237113925
2014,CHE,4.7465896606445295,1575.32149723038
2015,CHE,4.81649732589722,1589.47508202482
2016,CHE,4.87880563735962,1590.2266622875
2017,CHE,4.92196655273438,1569.53086626813
2018,CHE,4.97150182723999,1561.18279697534
2019,CHE,5.01120471954346,1556.88284435749
1995,CYP,0.251811116933823,1899.56747989457
1996,CYP,0.253049612045288,1898.53450304191
1997,CYP,0.254622340202332,1906.27735275449
1998,CYP,0.258699476718903,1912.54193803039
1999,CYP,0.263428181409836,1919.70998578995
2000,CYP,0.267729818820953,1926.39153640869
2001,CYP,0.273593902587891,1950.89405106198
2002,CYP,0.279405415058136,1923.20743222662
2003,CYP,0.289278924465179,1916.04186880715
2004,CYP,0.300958424806595,1878.57526653658
2005,CYP,0.311895132064819,1847.30393494515
2006,CYP,0.317674309015274,1832.92163429337
2007,CYP,0.331743031740189,1862.06064959721
2008,CYP,0.343428701162338,1867.71827216178
2009,CYP,0.343539118766785,1847.10385492023
2010,CYP,0.345667093992233,1844.9967991333
2011,CYP,0.346620082855225,1847.27446839857
2012,CYP,0.334321886301041,1845.26870497187
2013,CYP,0.315628170967102,1810.27908858029
2014,CYP,0.309299260377884,1815.43435788778
2015,CYP,0.314172565937042,1824.33084091894
2016,CYP,0.328804761171341,1839.67539023064
2017,CYP,0.344362378120422,1821.48264674073
2018,CYP,0.357038050889969,1809.58328414591
2019,CYP,0.3665671646595,1805.23978482317
1990,LKA,5.04270553588867,1982.90163129557
1991,LKA,5.011731624603271,1998.10843807698
1992,LKA,4.9577775001525906,2001.62642043732
1993,LKA,5.19657373428345,2017.4284093732
1994,LKA,5.27650547027588,1961.76776594844
1995,LKA,5.352440834045409,1943.48456495448
1996,LKA,5.53228807449341,1936.94872350649
1997,LKA,5.60322761535645,1894.85984851628
1998,LKA,6.04385185241699,1910.48777488846
1999,LKA,6.07682418823242,1932.79371710593
2000,LKA,6.30462980270386,2000.73961844768
2001,LKA,6.23069286346436,1975.66028868094
2002,LKA,6.51345205307007,1812.20158360712
2003,LKA,7.00703144073486,1733.87134403095
2004,LKA,7.387707710266111,1856.29764779853
2005,LKA,7.51160192489624,1887.69256924194
2006,LKA,7.098953723907471,1835.42959351058
2007,LKA,7.036007404327391,1861.29798030073
2008,LKA,7.64149141311646,1823.99101340858
2009,LKA,7.59553098678589,1810.6286959884
2010,LKA,7.70044088363647,1872.33610513091
2011,LKA,7.59200000762939,1993.67928297466
2012,LKA,7.4889998435974094,2052.95327766158
2013,LKA,7.68100023269653,1896.66034263304
2014,LKA,7.70000028610229,1926.35511588939
2015,LKA,7.83100032806396,1924.01247047622
2016,LKA,7.94800043106079,1922.44899047936
2017,LKA,8.20800018310547,1922.51318106001
2018,LKA,8.01500034332275,1922.51318106001
2019,LKA,8.18049621582031,1922.51318106001
2017,AUS,12.3240880966187,1736.80030412914
2018,AUS,12.6194372177124,1729.34206312146
2019,AUS,12.8631744384766,1726.79765901284
1990,BRA,61.6319313049316,1879.0
1991,BRA,61.4488830566406,1868.47049749253
1992,BRA,61.2696151733398,1858.0
1993,BRA,61.982177734375,1858.99973103817
1994,BRA,62.458423614502,1860.0
1995,BRA,62.9320602416992,1855.23169524477
1996,BRA,61.7838897705078,1850.47561453806
1997,BRA,62.795871734619105,1845.73172654223
1998,BRA,62.611366271972706,1841.0
1999,BRA,65.8896026611328,1813.84281513654
2000,BRA,68.1304550170898,1837.92704997124
2001,BRA,68.4563903808594,1828.32639443615
2002,BRA,71.25364685058591,1818.72573890106
2003,BRA,72.3045806884766,1811.18251462053
2004,BRA,76.15927886962889,1803.12608917876
2005,BRA,78.41477966308591,1783.13122718687
2006,BRA,80.87911987304689,1779.16785116749
2007,BRA,81.35378265380861,1774.26648478892
2008,BRA,82.7599563598633,1771.26186216357
2009,BRA,83.1514282226563,1764.54671052478
2010,BRA,86.35382843017581,1761.34574713873
2011,BRA,88.6289291381836,1769.62137861968
2012,BRA,89.5062713623047,1765.10217248705
2013,BRA,91.14819335937501,1751.55377078168
2014,BRA,92.8335876464844,1738.86887811381
2015,BRA,92.4472274780273,1722.87580544082
2016,BRA,90.6264724731445,1714.67502802459
2017,BRA,90.5013885498047,1709.59435123556
2018,BRA,92.0909423828125,1706.05716938628
2019,BRA,93.9568252563477,1707.79505786682
1990,CHL,4.32258939743042,2408.38144329897
1991,CHL,4.416958332061769,2370.22886597938
1992,CHL,4.621666431427,2365.45979381443
1993,CHL,4.69417428970337,2370.22886597938
1994,CHL,4.7314248085022,2351.15257731959
1995,CHL,4.920063018798831,2313.0
1996,CHL,5.114425182342529,2313.0
1997,CHL,5.265700340271,2256.0
1998,CHL,5.385845184326169,2299.0
1999,CHL,5.36633777618408,2277.0
2000,CHL,5.53660535812378,2263.0
2001,CHL,5.61942720413208,2242.0
2002,CHL,5.73602390289307,2250.0
2003,CHL,5.89563751220703,2235.0
2004,CHL,6.01209306716919,2232.0
2005,CHL,6.23042821884155,2157.0
2006,CHL,6.45059251785278,2165.0
2007,CHL,6.63119888305664,2128.0
2008,CHL,6.72141265869141,2095.0
2009,CHL,6.7474250793457,2074.0
2010,CHL,6.88919830322266,2070.0
2011,CHL,7.12135457992554,2047.0
2012,CHL,7.378933906555181,2024.0
2013,CHL,7.54585838317871,2015.0
2014,CHL,7.629834175109859,1990.0
2015,CHL,7.76043510437012,1988.0
2016,CHL,7.844314098358151,1974.0
2017,CHL,7.92806768417358,1954.0
2018,CHL,7.99383497238159,1940.6
2019,CHL,8.100071907043459,1914.4
1990,CHN,660.476501464844,1975.35399295742
1991,CHN,675.503479003906,1976.88806287887
1992,CHN,682.740966796875,1978.4228544564
1990,DOM,2.10593771934509,2171.70245935725
1991,DOM,2.23203086853027,2169.49961078905
1992,DOM,2.39895701408386,2140.25933293833
1993,DOM,2.40419793128967,2233.48628759302
1994,DOM,2.43597483634949,2215.70121281645
1995,DOM,2.43752932548523,2234.44796428976
1996,DOM,2.46614503860474,2206.33089653809
1997,DOM,2.59292578697205,2223.51272741466
1998,DOM,2.81251311302185,2283.07197832995
1999,DOM,2.90729331970215,2303.45594455202
2000,DOM,2.99944281578064,2206.56689528768
2001,DOM,2.95757985115051,2187.59997740215
2002,DOM,3.07802248001099,2137.66149219353
2003,DOM,3.07962155342102,2130.04085007
2004,DOM,3.16572308540344,2151.75607450809
2005,DOM,3.23617124557495,2153.18799737017
2006,DOM,3.40219402313232,2123.36287831209
2007,DOM,3.52800798416138,2132.85932060208
2008,DOM,3.7117052078247106,2131.66636623381
2009,DOM,3.7444870471954306,2131.33057397449
2010,DOM,3.8970165252685502,2114.7668591412
